Dest_name	Prefix	Day	Evening	Weekend	Effective_Date
Poland other	48422805	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422806	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422807	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422809	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4842281	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422822	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422823	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422824	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422825	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422826	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422827	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422828	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4842288	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4842289	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422891	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422892	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422893	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422894	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422895	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422896	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422897	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48422898	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	484229	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4842307	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	484275	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48427502	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48427503	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48427504	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4842881	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4842888	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48429420	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48429422	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48429429	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48433070	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48433072	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4843333	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	484365	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4843650	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436511	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436512	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436521	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436531	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436532	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436541	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436542	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4843655	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4843656	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436571	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436572	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436573	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4843658	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436591	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436592	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436593	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436594	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436595	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436596	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436700	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436701	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48436760	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48438462	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48438710	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48438721	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48438722	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48438723	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48438724	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48438725	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	484388	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4843881	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4843882	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4843886	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4843887	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48438881	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48438888	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48443070	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48443071	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48443072	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48443073	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48446181	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48446182	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48446459	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447107	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447111	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447120	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447121	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447124	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447129	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447131	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447132	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447133	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447134	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844715	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844716	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844717	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844718	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	484473	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844730	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447300	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447301	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447302	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447303	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447304	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447307	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447308	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447309	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844731	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844732	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844733	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844734	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844736	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447370	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447378	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447379	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844738	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844739	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844741	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447411	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447412	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447413	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447414	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447415	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447416	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447417	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447418	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447421	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447441	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447442	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447443	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447451	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447452	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447453	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447454	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844747	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844777	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	484478	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447821	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447822	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48447831	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844786	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844788	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4844789	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48448881	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48448888	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4846300	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48463070	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48464464	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4846810	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4846811	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468121	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468122	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4846816	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468171	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468181	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468182	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468183	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468184	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4846819	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468650	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468656	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468657	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468658	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468659	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468762	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	484688	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4846880	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468810	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468811	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468812	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468813	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468814	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468815	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468881	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468884	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468888	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	484689	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468921	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4846894	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468951	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468952	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468953	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468954	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468955	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48468956	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4846897	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848300	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48483070	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48483122	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48483123	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48483334	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848370	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848377	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48483791	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48483792	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48483793	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48483794	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48483795	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	484838	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848380	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848381	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848382	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848383	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848384	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848385	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848386	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48483871	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848388	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848389	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	484862	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848627	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486293	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486294	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486295	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486296	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486297	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486298	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486299	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486511	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848652	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486600	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486601	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486602	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486603	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486604	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486609	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	484867	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848670	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486778	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486779	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848679	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48486811	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848682	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4848685	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48488880	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48488881	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48488888	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523040	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523047	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523048	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523049	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523070	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523076	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523077	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523078	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523079	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523080	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523089	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523111	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523354	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523355	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523356	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523357	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523358	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523359	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852350	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48523635	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852367	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852368	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852369	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852390	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852500	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485251	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852510	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852511	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852512	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525131	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852514	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852515	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525151	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525152	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525153	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525154	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525155	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525156	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525157	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525158	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525161	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525162	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525163	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525164	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852517	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852518	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525181	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525182	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525183	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525184	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525185	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525186	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525187	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525188	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852519	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485252	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852520	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525210	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525211	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525212	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525213	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525214	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525215	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852522	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852523	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852524	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852525	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852526	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852529	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852541	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525444	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525461	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525462	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525463	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485255	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852550	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852551	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852552	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852553	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525540	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525541	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525542	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525543	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525544	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525545	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852555	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525590	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525591	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525592	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525593	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525594	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485256	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525600	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525601	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525602	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525603	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852561	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852562	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525630	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525631	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525640	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525641	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525642	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525643	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852565	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852566	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525670	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525671	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525672	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525673	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525674	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525675	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525676	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525680	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525681	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525682	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525683	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525684	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852569	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485258	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852580	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852581	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852582	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852583	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852584	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852585	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852586	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852587	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525870	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525871	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525872	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525873	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525874	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525876	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525877	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525878	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525880	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525881	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525885	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525886	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525892	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525893	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48525894	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4852888	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854200	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485422	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48542709	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854281	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48542829	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48543070	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485441	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854411	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854412	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854413	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854414	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544151	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544152	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544153	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854416	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485442	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854420	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544210	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544211	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544218	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544219	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854422	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854423	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854424	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544251	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544252	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544253	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544254	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854426	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544271	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854428	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854429	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	485444	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544411	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544412	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544413	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544421	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48544422	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4854444	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48548444	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48548881	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48548888	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	4855255	0.019500	0.019500	0.019500	Jun  1 2012
Poland other	48553070	0.019500	0.019500	0.019500	Jun  1 2012
